cust_id,full_name,customer_category,sex,birth_date,account_created,status,acquisition_source,customer_tier,created_timestamp,email_address,phone_number,last_purchase_date,total_purchases,loyalty_points,age,lifetime_value,country
10501,Wendy Walton,B2C,Other,1996-03-16 00:00:00,2022-12-12 10:36:24.081000,Inactive,Instagram,Occasional Buyer,2025-05-04 19:50:34.059000,deborahmorgan@example.net,6940 9600,2025-01-03 00:00:00,84,2422,27,2890.49,
10044,Donald Donaldson,B2B,Female,1950-06-19 00:00:00,2023-11-25 04:18:22.312000,  Inactive  ,Email Marketing,New Customer,2024-09-27 17:34:06.708000,vanessabuchanan@example.org,001-683-493-3529x04228,2024-10-26 00:00:00,,,65,17590.53,HR
10338,John Mckay,Guest,Male,1984-08-26 00:00:00,2025-05-19 18:36:57.662000,Active,Instagram,New Customer,2024-10-12 18:33:00.922000,KATHLEENFERGUSON@EXAMPLE.NET,,2025-05-30 00:00:00,,1068,65,,KR
10149,Dr Roger Moore,Guest,Prefer not to say,1989-11-02 00:00:00,2024-04-08 16:47:56.636000,Inactive,Facebook,Churned,2024-10-14 20:19:08.390000,cookashleigh@example.com,402.726.1493,,,4744,20,11063.7,
10217,Alicia Ray,B2B,  Other  ,1995-01-22 00:00:00,2021-01-08 05:12:27.323000,Blocked,Instagram,High Value,2024-12-20 16:39:17.083000,tonya82@example.net,02-4504-6173,,37,,32,,PG
10165,Cameron Singh-Thomas 中文,B2B,Other,,2021-11-06T12:29:23.261469,Active,email marketing,At Risk,2025-01-22 04:35:22.616000,aprilmoody@example.com,+61.2.0518.4498,2025-01-19 00:00:00,88,,,47148.75,MT
  10181  ,Kristi Chase,B2C,Other,1953-11-16 00:00:00,2023-01-21 01:37:23.322000,Active,Instagram,Churned,2024-11-12 18:18:23.205000,wendyatkinson@example.net,244-890-6120 x347,,35,3023,22,44006.25,CH
10279,Kathleen Walker,B2C,Prefer not to say,  1956-09-10  ,2022-02-17 04:11:49.776000,  Inactive  ,Direct,Occasional Buyer,2025-01-26 19:22:27.050000,carolcarney@example.com,+44(0)1414960262,,35,1146,67,27583.59,JP
10419,Jesse Donaldson,Guest,Female,1962-11-10 00:00:00,2023-03-09 10:32:31.108000,Active,Direct,Occasional Buyer,2025-02-26 13:50:11.371000,sara82@example.com,(02)-4070-3491,2024-09-09 00:00:00,,,73,10489.7,RW
10910,Robert Grant Jr.,2,Female,1976-09-30 00:00:00,2022-06-03 17:48:57,Active,Instagram,NC,2025-06-02 11:44:42.350000,paula74@example.com,0000000000,1900-01-01,86,,200,  30616.24  ,SV
10027,Kellie Lee,Guest,Female,1990-01-19 00:00:00,2023-06-20 03:52:35.712000,Inactive,Instagram,High Value,2025-05-19 11:55:30.604000,fmcguire@example.com,+44141 4960349,2025-02-10 00:00:00,51,4541,25,15016.11,PY
10810,,B2B,Other,,1683055988,,google_ads,Silver,,,+44289018971,  2024-09-13  ,,,  Unknown  ,,
10379,Alexandra Conner,Guest,Male,1998-05-30 00:00:00,2021-09-13 18:41:03.248000,Active,Email Marketing,Occasional Buyer,2025-06-13 17:18:34.921000,kylemendoza@example.org,  +1-348-810-0184  ,,49,3663,,,  AD  
10976,Cindy Lowery,B2B,Other,1997-03-07 00:00:00,2025-06-22 23:13:10.875000,Active,Email Marketing,New Customer,2025-03-23 02:33:33.134000,brandon98@example.net,901.679.3014,2024-09-11 00:00:00,98,1140,35,,CA
10269,Brent Freeman,B2B,Other,1965-11-08 00:00:00,2021-07-10 14:14:25.635000,Active,linkedin,Churned,2025-01-19 23:06:38.754000,tylerboone@example.org,0121 4960404,2025-05-28 00:00:00,79,,,22283.36,GR
10658,Aaron Fernandez,  B2C  ,Prefer not to say,1986-03-14 00:00:00,2021-08-04 20:01:53.068000,  Active  ,Referral,Churned,2025-01-07 00:25:11.174000,,+44(0)114 4960650,2025-08-16 00:00:00,,3523,38,49390.54,SR
10682,Paul Taylor,Guest,Prefer not to say,1982-11-09 00:00:00,2021-04-09 00:24:46.740000,Inactive,Direct,Occasional Buyer,2025-02-03 08:08:54.509000,lukeoneill@example.net,525.887.3393x049,2025-03-23 00:00:00,75,,44,,LU
10393,Jesse Gardner,Guest,Female,1953-11-09 00:00:00,2022-04-17 00:33:53.068000,Blocked,Email Marketing,At Risk,2025-09-05 01:07:16.830000,mayermichael@example.com,02.3064.4212,,67,,61,,
10386,Kathryn Fletcher,B2C,Male,2003-05-15 00:00:00,2025-07-22 09:57:12.192000,Active,Twitter,High Value,2025-09-01 10:28:35.563000,joannehurst@example.org,02-7756-6205,2024-10-17 00:00:00,60,2715,75,38926.36,FI
10753,Kristin Flores,B2B,Prefer not to say,1967-07-17 00:00:00,2024-05-21 02:06:14.540000,Blocked,Twitter,At Risk,2025-02-14 09:18:23.087000,joseph70@example.org,03.0865.2377,2025-02-01 00:00:00,,2281,76,22220.25,CO
10772,Katie Bates-Miles,B2C,Prefer not to say,1946-10-19 00:00:00,2021-08-31 05:31:31.394000,Inactive,Referral,At Risk,2024-12-25 04:25:49.121000,gclark@example.org,  (679) 686-8008  ,2025-01-25 00:00:00,91,,,,TN
10342,Marilyn Hancock,B2C,Other,1984-06-09 00:00:00,2024-03-06 00:30:17.728000,Blocked,Facebook,New Customer,2024-12-13 16:58:17.860000,jonathanguzman@example.net,,2024-09-12 00:00:00,18,150,31,37517.76,
10389,Christian Ford,Guest,Female,  2004-09-18  ,2025-02-10 09:27:02.901000,Blocked,Twitter,New Customer,2025-06-17 01:33:04.124000,lucy25@example.com,  +1 (806) 339-9129  ,2025-06-15 00:00:00,76,1262,69,1654.53,AL
10642,Kathleen Daniel,B2C,Other,2005-03-11 00:00:00,2025-04-10 07:48:30.136000,Blocked,Twitter,Occasional Buyer,2025-01-30 08:17:45.390000,normajones@example.net,,2024-10-17 00:00:00,70,3449,73,6967.46,  CM  
10841,Brandon Young,Guest,Other,1976-02-21 00:00:00,2025-07-05 19:50:11.626000,Blocked,Twitter,New Customer,2025-03-07 21:22:07.677000,damian58@example.com,868.822.5127x2670,,11,3837,80,5616.75,MG
  10707  ,Jared James,B2C,Female,1998-07-05 00:00:00,2024-07-17 05:57:35.022000,Blocked,Referral,Occasional Buyer,2025-05-23 03:29:13.409000,sandersmatthew@example.net,(300) 622-1224,2025-05-19 00:00:00,,,74,,NP
10257,Sandra Kennedy,B2C,Female,1970-12-20 00:00:00,2025-03-23 06:49:37.646000,Active,Direct,New Customer,2024-09-19 15:31:49.142000,egamble@example.net,196-471-5890 x429,2025-07-26 00:00:00,91,3352,62,,LB
10239,Richard Chen,Guest,MALE,1993-09-05 00:00:00,2025-02-01 16:09:45.753000,Inactive,Email Marketing,At Risk,2024-09-11 13:52:05.974000,goddardjenna@example.com,+61332487632,2025-05-28 00:00:00,72,3748,73,6868.26,UG
10908,Craig Jackson MD,B2B,Prefer not to say,1948-08-08 00:00:00,2021-02-13 15:30:08.589000,Inactive,Referral,Occasional Buyer,2025-08-28 01:55:03.560000,brenda99@example.net,001-638-473-3703,2025-07-14 00:00:00,,,75,38728.88,  KR  
10589,Philip Davis,B2B,Female,1950-07-05 00:00:00,2021-12-10 13:30:42.167000,Blocked,Email Marketing,High Value,2025-02-21 17:58:57.319000,micheleramirez@example.org,+441414960428,2025-04-23 00:00:00,  76.0  ,,,41860.83,HT
10897,Mark Brock,B2C,Female,1956-12-13 00:00:00,2022-02-03 18:00:51.398000,Active,Facebook,  High Value  ,2025-01-06 08:24:16.057000,dawncook@example.net,1204 2425,2025-02-04 00:00:00,50,,28,12824.96,
10475,"Jones, Freeman and Yang",B2B,  2  ,1958-08-28 00:00:00,,  Active  ,Facebook,,2025-06-16 16:56:42.069000,matthew09@example.net,,,35,3523,,,
10776,Paul Thompson,B2C,Female,1957-12-16 00:00:00,2025-05-25 18:42:27.872000,Active,Email Marketing,  New Customer  ,2025-08-07 17:06:45.373000,bjackson@example.org,802 847 1901,2025-08-24 00:00:00,35.0,3878,59,16508.01,
10985,Virginia Brock,Guest,Other,1975-04-19 00:00:00,2020-09-23 08:59:15.144000,Active,Twitter,Churned,2024-11-09 19:14:40.715000,belllaura@example.org,+44(0)117 4960282,2024-12-20 00:00:00,,,57,  22109.47  ,EC
10519,Vincent Hill,Guest,Prefer not to say,1965-02-18 00:00:00,2024-07-13 22:28:24.002000,Inactive,Facebook,At Risk,2024-11-24 17:35:35.517000,xmullins@example.org,5598.3541,2024-12-31 00:00:00,71,,68,,DZ
10319,Brenda Alexander,B2B,Female,1947-06-16 00:00:00,2021-09-07 22:29:09.193000,Blocked,Twitter,High Value,2024-11-11 20:44:12.570000,matthewspencer@example.org,(0113)4960241,2025-01-24 00:00:00,4,,37,  24919.79  ,GD
10396,Ms Abbie Patel,B2B,Female,1957-11-26 00:00:00,2025-07-19 21:33:54.045000,Active,Referral,High Value,2025-01-22 11:47:17.944000,turnerkurt@example.org,+61-476-655-868,,25,1461,34,,
10267,Mr. Michael Keller,B2B,Male,1974-09-02 00:00:00,2023-03-23 14:34:01.594000,Inactive,Twitter,Occasional Buyer,  2024-12-14 11:01:53.757807  ,,+61 454 500 902,2025-06-15 00:00:00,45,,58,33094.51,MG
  10778  *,  Gina Brennan  ,B2B,Prefer not to say,1956-01-09 00:00:00,  2023-09-07 19:43:56.169810  ,Inactive,Referral,At Risk,  2025-01-27 23:27:30.755715  ,  robin23@example.com  ,(028) 9018379,2024-10-25 00:00:00,77,1360,63,15588.09,ER
10690,,B2B,female,,2022-12-04 06:44:47.095000,,SEO,Churned,,not provided,+61 447 031 805,2025-09-08 00:00:00,,,54,0,
10557,Roger Olson,B2B,Prefer not to say,1994-01-22 00:00:00,2023-02-11 10:53:19.056000,Blocked,Facebook,New Customer,2025-04-18 03:29:13.564000,,,2025-08-24 00:00:00,,,46,,KH
10491,Steven Smith,B2B,Prefer not to say,1966-04-04 00:00:00,2021-09-21 06:42:58.248857,Active,Direct,High Value,2024-12-19 21:51:24.294000,michaelstevens@example.net,001-383-235-0615x8148,2024-12-06 00:00:00,,,49,29791.98,TN
  10994  ,Doris White,Guest,Prefer not to say,1998-02-17 00:00:00,  2023-11-22 03:10:35.748756  ,Blocked,Instagram,At Risk,2025-03-20 03:23:44.056000,whitebradley@example.net,+61 3 9917 2174,2025-07-08 00:00:00,51,4288,78,39319.24,US
10367,Aaron Griffiths,Guest,Male,1986-01-12,2021-07-01 20:10:21.500000,Active,Direct,New Customer,2025-06-09 03:01:50.230000,,,2024-10-18 00:00:00,,2525,42,42120.29,  MK  
10102,OLIVIA MITCHELL,B2C,Other,1981-01-22 00:00:00,2022-07-09 07:26:20.299000,Inactive,Google Ads,At Risk,2025-02-23 08:59:11.880000,orose@example.com,+61 469 155 792,2025-08-10 00:00:00,64,3198,51,3383.97,
10049,Frederick Pugh,Guest,Male,2000-05-03 00:00:00,  2021-06-23 18:15:22.833988  ,Blocked,Facebook,Occasional Buyer,2025-05-13 10:03:26.673000,fstanley@example.net,+61-7-3815-6149,2025-03-19 00:00:00,60,,,7826.63,
10464,Robert Coleman,B2B,Prefer not to say,1965-04-18 00:00:00,2021-11-22 23:57:22.982000,Blocked,Direct,New Customer,2025-01-25 01:36:51.911000,,+61748581932,2025-07-12 00:00:00,32,2533,60,2733.62,  LC  
10087,Wendy Patel,B2C,Female,1999-09-23 00:00:00,  2024-09-17 18:02:25.598733  ,Inactive,Instagram,At Risk,2025-03-03 08:27:50.414000,,1-403-317-3936,2025-02-25 00:00:00,24,2862,,3818.97,JM
10511,Steven Scott,B2B,Female,1993-04-28 00:00:00,2024-01-03 12:32:11.285000,Active,Twitter,High Value,2025-06-15 00:50:42.554000,caseyronald@example.org,0115 496 0371,2024-10-24 00:00:00,,4961,54,22618.72,SY
10603,Tamara Graves,B2B,Prefer not to say,1947-03-28 00:00:00,2022-05-05 04:53:08.470000,Blocked,Organic Search,At Risk,2025-09-08 03:40:20.335000,mendezlori@example.org,(0141) 4960714,2025-07-09 00:00:00,65.0,3438,59,,VE
,,,,,,,,,,,,,,99999999,,,
10864,Catherine Rangel,B2C,Prefer not to say,1981-01-27 00:00:00,2025-01-02 08:32:29.315000,Active,Referral,New Customer,2024-11-06 15:56:21.703000,,,2025-09-01 00:00:00,,,,23555.47,PA
,Ronald Foster,,,01-06-1945,,INACTIVE,,,2025-07-30 11:58:10.494000,,,,,874,,,Montserrat
10876,Karen Sullivan,B2C,Other,1945-10-27 00:00:00,  2022-09-05 22:35:12.337001  ,Active,Twitter,High Value,2025-05-07 18:07:50.195000,stewart35@example.net,  296.282.2250  ,2024-11-08 00:00:00,,3607,,,MH
10579,William Jones,B2B,Prefer not to say,1960-04-03 00:00:00,2024-11-20 21:19:20.467000,Blocked,Facebook,Occasional Buyer,2025-08-17 17:03:39.458000,,,2025-02-03 00:00:00,97,,,,
  10588  ,Jacob Sutton-Lamb,Guest,Male,2005-03-17 00:00:00,2023-12-02 01:39:46.716000,Blocked,Direct,Occasional Buyer,2025-02-21 10:29:15.539000,xarmstrong@example.com,467.461.6453x4547,2025-07-14 00:00:00,54,,,,TV
10924,Derek Mckinney,B2B,Other,1990-10-19 00:00:00,2021-10-04 17:30:38.954000,Blocked,Email Marketing,At Risk,2025-05-20 21:07:24.410000,,0405.719.189,,93,,,,NZ
10741,Mr. Daniel Anderson,Guest,Male,1948-11-06 00:00:00,2023-07-30 12:24:37.683000,Active,Email Marketing,New Customer,2025-05-23 07:53:26.275000,clarkeashleigh@example.org,523-222-7752x135,2025-02-07 00:00:00,  19.0  ,,40,18941.98,SC
10683,Victor Hawkins,Guest,Male,1993-08-13 00:00:00,2021-06-09 13:21:01.972000,Inactive,Google Ads,At Risk,2024-11-12 14:11:08.015000,andrew86@example.net,01314960095,2025-01-23 00:00:00,43,568,43,,CZ
10617,Shawn Davis,Guest,  Prefer not to say  ,1961-08-21 00:00:00,2021-05-17 06:57:55.740000,Blocked,Organic Search,  New Customer  ,2025-08-21 20:46:26.044000,vancebrad@example.com,0414-298-315,,,,65,19442.43,ER
10601,Tammy Terry,Guest,Prefer not to say,1970-09-07 00:00:00,2022-10-15 00:12:50.644000,Blocked,Direct,At Risk,2024-12-27 11:54:45.551000,sarajones@example.net,001-550-966-6267x05514,2025-02-03 00:00:00,,,62,,MY
10221,Albert Law-Ferguson,B2C,Other,1980-06-16 00:00:00,2024-10-02 17:27:14.869000,Active,Twitter,High Value,  2024-10-14 18:47:36.714142  ,oruiz@example.org,1 (262) 557-7017,2025-07-14 00:00:00,,,23,19376.36,QA
10722,Holly Hendricks,B2B,Prefer not to say,  1996-07-22  ,2024-02-04 23:15:03.110000,Blocked,Direct,High Value,2025-03-05 19:18:10.566000,ryan82@example.org,+441154960570,2024-10-01 00:00:00,,,33,46590.45,ES
  10942  ,Tracy Gomez,B2C,Female,1965-08-12 00:00:00,2023-09-29 05:42:41.277000,Blocked,Direct,New Customer,2025-02-27 10:13:43.642000,billydavis@example.net,+61.477.486.759,2024-10-02 00:00:00,5,,36,33482.1,CI
10023,Jesse Rogers,B2B,Prefer not to say,1962-03-21 00:00:00,2021-12-13 23:55:40.644000,Blocked,Organic Search,Occasional Buyer,2025-02-28 00:48:22.669000,jeffrey10@example.org,(0117) 496 0092,2025-05-11 00:00:00,52,2032,19,,CN
10576,Dr Daniel Stokes,Guest,Male,1966-02-11 00:00:00,  2021-11-01 00:14:29.399261  ,Blocked,Email Marketing,Churned,2025-07-01 12:36:43.501000,martindavid@example.net,675.860.8581x670,2024-10-09 00:00:00,93,895,52,19139.43,BJ
10029,Duncan Webb,B2B,  Prefer not to say  ,1980-11-08 00:00:00,2023-01-31 12:38:19.502000,Blocked,Email Marketing,At Risk,2024-11-15 14:17:49.674000,shelley71@example.org,+61290229413,2025-04-17 00:00:00,42,,,,TH
10595,Carol Lane Jr.,Guest,Prefer not to say,1948-06-17 00:00:00,2023-11-05 00:52:34,Active,Instagram,OB,2024-09-18 01:48:48.786000,,UNKNOWN,1900-01-01,84,,0,18768.58,LT
10657,Mr Kevin Baker,B2B,Prefer not to say,1978-12-06 00:00:00,2022-09-25 03:57:15.920000,Inactive,LinkedIn,Churned,2024-12-01 20:45:52.468000,vasquezjacqueline@example.net,+61 2 7706 7368,  2025-07-19  ,,3983,43,9973.55,
10210,,3,Female,,2021-08-01 23:12:10,,GOOGLE,HV,,,,1900-01-01,,,200,,
10915,Robert Allen,B2C,  Male  ,,2021-03-31 19:22:48.182000,Blocked,Email Marketing,New Customer,2024-09-21 01:46:08.749000,dwayneedwards@example.net,+61.407.745.447,2025-08-10 00:00:00,21,,80,797.78,SN
10354,Charles Robinson,B2B,Male,1991-01-05 00:00:00,2022-07-02 19:05:25.985000,Blocked,LinkedIn,Occasional Buyer,2025-05-15 00:10:49.929000,bwatson@example.net,01144960157,2025-08-19 00:00:00,,,29,46892.12,
10648,Rachel Russell-Sykes,  B2B  ,Prefer not to say,1970-05-19 00:00:00,2025-08-22 06:40:26.773000,Active,Referral,High Value,2024-11-04 20:54:33.839000,bgallagher@example.net,03-4838-9359,  2025-08-02  ,,2532,33,,CF
10499,Heather Mejia,B2C,Prefer not to say,1956-04-16 00:00:00,2021-10-30 02:12:38.166000,Inactive,  Referral  ,At Risk,2025-01-08 21:18:48.863000,cassandra02@example.org,+61-8-7080-8509,2025-06-24 00:00:00,29,,58,7580.56,AU
10947,Nicole Ford,Guest,Prefer not to say,1966-11-29 00:00:00,2022-04-17 10:09:44.453000,Blocked,Direct,Churned,2025-03-31 23:58:52.923000,william96@example.org,0438-488-763,2025-07-20 00:00:00,9,2,53,39750.16,
10622,Kelly Harris,B2C,Male,2000-03-17 00:00:00,  2022-02-08 22:16:30.174359  ,Active,Direct,Occasional Buyer,2025-02-11 21:45:29.223000,hfloyd@example.org,(07)37347642,2025-08-05 00:00:00,,,34,18179.06,GN
10720,,Business,,,1723314306,,,Platinum,,,18851777412,2027-01-27 00:00:00,,  -1  ,,,
10521,Brandon Harper,B2C,  Female  ,1998-05-18 00:00:00,2024-04-08 15:41:08.952000,Blocked,LinkedIn,At Risk,2025-02-01 04:05:01.682000,,,  2025-04-20  ,40,2806,64,13972.91,CA
10471,Brian Barrett,B2C,Prefer not to say,  1974-08-17  ,2023-08-16 22:49:09.216000,Inactive,Twitter,High Value,2025-04-03 04:04:36.919000,jacqueline50@example.org,+61751254278,2025-02-15 00:00:00,,4915,35,,GB
10148,Krista Gray,B2C,Male,1949-08-27 00:00:00,2024-09-11 13:29:24.619000,Blocked,Twitter,Occasional Buyer,2024-10-11 09:46:13.539000,fstewart@example.net,666-508-8019,2025-07-07 00:00:00,39,,,14152.96,LV
10974,Deborah Mathis,B2B,Other,2007-04-11 00:00:00,2021-08-06 19:03:50,Inactive,LinkedIn,  At Risk  ,2025-05-23 20:17:42.070000,ashley19@example.com,+61.406.833.539,2025-08-23 00:00:00,87,4702,42,41975.39,AU
10129,Kenneth Larsen,B2C,Prefer not to say,1948-02-15 00:00:00,2022-10-30 04:37:31.556000,Inactive,Direct,Occasional Buyer,2025-07-07 04:17:43.811000,collinclark@example.net,771.467.7418,2025-01-21 00:00:00,34,2225,46,37366.92,MN
10958,Bethan Harrison,Guest,  Prefer not to say  ,1961-08-12,2021-01-19 11:04:58.299000,Active,Email Marketing,High Value,2025-06-01 03:07:16.663000,patriciafreeman@example.net,877-391-5244,2025-04-21 00:00:00,,,76,,KE
10811,Kendra Moon,B2C,Other,2002-12-28 00:00:00,2024-08-21 19:52:11.950000,Inactive,Referral,New Customer,2025-02-11 15:38:15.262224,grobinson@example.org,(01632)960303,2025-06-10 00:00:00,,4558,57,21576.54,
10180,,B-2-C,,,1689776538,,,Platinum,,,,2025-07-02 00:00:00,,-1,,,
10679,Carrie Ware,Guest,Male,1992-08-18 00:00:00,2023-09-22 00:50:29.160406,Inactive,Organic Search,High Value,  2025-03-17 16:20:34.542450  ,frances58@example.com,0118 496 0860,2024-12-18 00:00:00,,,74,48257.26,  FR  
10863,Aimee Silva,B2B,Female,1956-06-25 00:00:00,2024-06-04 05:54:28.439000,  Blocked  ,Instagram,Churned,2024-10-14 04:42:04.921000,erikaadams@example.org,(280)217-7031x63705,2024-11-23 00:00:00,74,1243,,7022.02,TV
10693,Maria Gonzalez,B2B,Male,1987-11-08 00:00:00,2022-08-08 07:28:05.205000,Blocked,Google Ads,Occasional Buyer,2024-10-16 12:48:09.901000,hernandeztodd@example.org,+61733256238,,,,,,
10448,Dwayne Tucker,B2C,Female,2000-06-18 00:00:00,2025-05-21 11:23:32.002000,Active,Facebook,High Value,2025-09-05 09:50:30.461000,elizabeththomas@example.org,+44113 4960908,2024-09-10 00:00:00,97,,,16347.79,
10831,Ms Sandra Thornton,  B2B  ,  Other  ,1962-03-29 00:00:00,  2023-03-29 09:47:15.303121  ,Blocked,Twitter,High Value,  2025-02-20 06:27:03.348617  ,davidandrews@example.net,(07).6220.2123,,86,,80,24789.4,LA
10822,Mr Robert Johnson,B2B,Male,1950-11-30 00:00:00,2021-05-30 15:12:41.994000,Active,Organic Search,At Risk,2025-03-26 22:39:41.049000,matthewsjill@example.com,+44(0)1632 960649,2024-11-11 00:00:00,,2415,36,35791.83,GA
10360,,B-2-C,,,1659408257,,,Bronze,,,,2024-10-06 00:00:00,,-1,,,
10714,Dr Lee Robertson,Guest,Prefer not to say,1987-08-05 00:00:00,2022-07-29 11:42:33.610000,Inactive,Google Ads,Occasional Buyer,2025-07-02 04:26:13.376000,gregory23@example.net,  +4420 74960728  ,,,4613,63,25652.26,GW
10599,Tina Scott,B2B,Other,1984-06-22 00:00:00,2023-04-29 04:11:58.830000,Active,Google Ads,Occasional Buyer,2025-06-30 17:04:06.187000,danielwilliams@example.com,(447) 609-4412 x833,,,1405,,4230.52,
10497,James Morris,Guest,Male,1965-03-17 00:00:00,2024-09-04 15:31:29.758000,Inactive,Twitter,High Value,2025-07-19 01:14:11.337000,sanchezmark@example.com,6734-9960,,26,1286,  24  ,2098.47,BG
10186,Miss Marie Wilkinson,Guest,Prefer not to say,2004-05-06 00:00:00,2022-03-10 10:44:20.095000,Active,Google Ads,New Customer,2025-06-27 16:58:37.782000,frenchroy@example.com,+61 3 2663 4163,2025-02-06 00:00:00,13,,,,JM
10684,Leslie Haynes,B2B,Male,2007-05-06 00:00:00,2024-04-19 00:54:03.460000,Inactive,Referral,New Customer,  2025-07-02 06:32:51.773556  ,jennifercarroll@example.com,+44306 9990970,2024-11-30 00:00:00,82,994,  49  ,19666.37,
10935,Steve Walsh 中文,B2B,Other,1969-09-28 00:00:00,2024-06-03T14:23:14.403036,INACTIVE,Direct,At Risk,2024-10-02 17:05:37.696000,dennispower@example.net,5841-6806,2025-05-21 00:00:00,,44308,,30254.07,ES
  10390  ,,B2B,Prefer not to say,,2023-06-05 11:29:09.817000,,SEO,Churned,,,317.452.4214x9551,2024-12-11 00:00:00,,,71,  -1  ,
10627,Jenna Conway,Guest,Male,1986-02-05 00:00:00,2025-04-27 18:38:26.536000,Active,Twitter,At Risk,2025-07-04 16:24:31.681000,gshah@example.org,(020) 7496 0406,,,4200,,,MK
10466,Kathryn Smith,B2C,Female,1946-10-20 00:00:00,2023-11-25 02:58:24.581000,Inactive,  Direct  ,Churned,2024-09-25 07:10:43.409000,colleen90@example.net,+61 477 278 105,2025-04-20 00:00:00,  12.0  ,2137,49,20648.07,
10636,Charlotte Long,  B2C  ,Male,2003-02-28 00:00:00,2021-12-14 23:45:09.787000,Blocked,Referral,High Value,2025-07-31 09:31:57.701000,connie42@example.net,+61383638164,2024-11-03 00:00:00,,,19,,
10059,Alfred Galvan,B2B,Other,1994-07-18 00:00:00,2020-11-18 05:57:08.450000,Active,Email Marketing,At Risk,2025-05-21 11:48:33.980000,apatterson@example.org,232-589-8614x341,2024-09-30 00:00:00,83,4057,48,40570.45,DZ
10817,Steven Hanson,B2C,Female,2005-02-05 00:00:00,2023-11-12 05:11:19.321000,Inactive,Email Marketing,New Customer,2025-01-09 12:39:13.460000,cclayton@example.com,,  2024-09-21  ,22,4097,47,,
10377,Bradley Williamson-Page,B2C,Prefer not to say,1990-03-19 00:00:00,2025-06-02 06:09:01.733000,Inactive,Facebook,New Customer,2025-07-24 00:38:48.119000,rquinn@example.org,08 3652 7172,2024-11-16 00:00:00,9,4703,  54  ,27226.34,ER
10629,Roy Bailey,B2B,Male,1946-11-26 00:00:00,2024-02-11 05:20:15.618000,Blocked,Email Marketing,Occasional Buyer,2024-10-18 21:30:30.471000,liamdyer@example.org,,2024-12-14 00:00:00,,,41,47321.39,GT
10599,Tina Scott,B2B,Other,1984-06-22 00:00:00,2023-04-29 04:11:58.830000,Active,Google Ads,Occasional Buyer,2025-06-30 17:04:06.187000,danielwilliams@example.com,(447) 609-4412 x833,,,1405,,4230.52,
10561,Brian Martin,B2B,Male,1950-06-23 00:00:00,2025-07-20 22:45:48.474000,Blocked,Google Ads,  High Value  ,2024-10-08 21:37:38.397000,  vasquezamy@example.net  ,+61-462-813-721,,,,  33  ,,GT
10823,Sarah Leon MD,B2C,Female,1961-05-20 00:00:00,2021-07-21 02:52:30.540000,Active,Referral,churned,2024-10-18 15:52:47.104000,leepatrick@example.com,  001-463-207-0286x720  ,2025-06-20 00:00:00,66,,27,12971.06,UG
